time,CO2_flowrateData,DHumidity,DHumiditySeparator,pressure1External,pressure2ExternalVP,temp1,temp3,temp7,temp8,temp9,temp10,downStreamBoiler_1,downStreamEnergy,DPressure_BOILER,DPressure_SAMPLING_POINT,DPressure_separator,DPressureVP,DTemp_BOILER_TEMP,DTemp_PHE_C_OUT,DTemp_PHE_STEAM_OUT,DTemp_SAMPLING_POINT,DTempHumidity,DTempPHE_C_IN,DTempPHE_STEAM_IN,DTempSeparator,kessesEnergy,pressure_2_INTERNAL_PLENUM,pressure_SENSOR_PLENUM,temp2,temp4,temp5,temp6,temp11,temp12,downStreamBoiler_2,RFUWaterTemp,SteamFlowRates,Cumulative_SteamFlowRates_,t_stamp
3968,0,11.8515,24.4394,789.526,84.2892,26,26,25,26,26,25,0,3.95,134.164,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0306,27.6808,134.164,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3969,0,11.8515,24.443,788.777,83.7905,26,26,25,26,26,25,0,3.95,132.419,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0309,27.9302,132.419,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3970,0,11.8515,24.4394,789.775,83.7905,26,26,25,26,26,25,0,3.95,132.918,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0309,28.6783,132.918,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3971,0,11.8515,24.4538,789.775,84.788,26,26,25,26,26,25,0,3.95,134.913,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0305,28.1795,134.913,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3972,0,11.8515,24.4394,789.526,84.788,26,26,25,26,26,25,0,3.95,133.416,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0308,27.9302,133.416,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3973,0,11.8515,24.443,790.024,83.7905,26,26,25,26,26,25,0,3.95,132.419,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0308,28.6783,132.419,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3974,0,11.8515,24.4394,789.526,84.788,26,26,25,26,26,25,0,3.95,134.164,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0308,28.6783,134.164,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3975,0,11.8515,24.443,789.526,84.2892,26,26,25,26,26,25,0,3.95,134.663,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0304,28.6783,134.663,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3976,0,11.8515,24.4538,789.775,84.788,26,26,25,26,26,25,0,3.95,132.419,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0312,27.9302,132.419,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3977,0,11.8515,24.443,789.526,84.0398,26,26,25,26,26,25,0,3.95,132.419,8171.31,8171.31,84.0398,3277,31,3276.7,29,29,30,30,118.515,0.0307,28.1795,132.419,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3978,0,11.8515,24.4394,790.024,84.2892,26,26,25,26,26,25,0,3.95,134.663,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0307,29.4264,134.663,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3979,0,11.8515,24.4502,789.526,84.2892,26,26,25,26,26,25,0,3.95,134.663,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0313,27.9302,134.663,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3980,0,11.8515,24.4358,789.775,85.0373,26,26,25,26,26,25,0,3.95,132.668,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0307,27.9302,132.668,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3981,0,11.8515,24.4502,789.526,84.2892,26,26,25,26,26,25,0,3.95,133.416,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0307,28.6783,133.416,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3982,0,11.8515,24.443,790.024,84.788,26,26,25,26,26,25,0,3.95,134.913,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0307,30.1745,134.913,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3983,0,11.8515,24.4394,790.024,84.788,26,26,25,26,26,25,0,3.95,134.164,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.031,27.9302,134.164,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3984,0,11.8515,24.4502,789.276,83.5411,26,26,25,26,26,25,0,3.95,132.668,8171.31,8171.31,83.5411,3277,31,3276.7,29,29,30,30,118.515,0.0308,27.9302,132.668,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3985,0,11.8515,24.4502,789.775,85.2867,26,26,25,26,26,25,0,3.95,133.416,8171.31,8171.31,85.2867,3277,31,3276.7,29,29,30,30,118.515,0.0305,28.1795,133.416,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3986,0,11.8515,24.4502,790.024,84.0398,26,26,25,26,26,25,0,3.95,134.913,8171.31,8171.31,84.0398,3277,31,3276.7,29,29,30,30,118.515,0.0305,29.4264,134.913,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3987,0,11.8515,24.443,789.775,84.2892,26,26,25,26,26,25,0,3.95,134.164,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.031,27.9302,134.164,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3988,0,11.8515,24.443,789.775,85.0373,26,26,25,26,26,25,0,3.95,133.666,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.031,27.9302,133.666,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3989,0,11.8515,24.443,789.775,84.788,26,26,25,26,26,25,0,3.95,132.419,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.031,30.6733,132.419,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3990,0,11.8515,24.443,790.024,85.2867,26,26,25,26,26,25,0,3.95,134.913,8171.31,8171.31,85.2867,3277,31,3276.7,29,29,30,30,118.515,0.0307,28.1795,134.913,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3991,0,11.8515,24.4321,789.775,83.7905,26,26,25,26,26,25,0,3.95,134.663,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0314,27.9302,134.663,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3992,0,11.8515,24.4538,789.526,85.0373,26,26,25,26,26,25,0,3.95,132.668,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0311,28.9277,132.668,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3993,0,11.8515,24.443,789.526,83.5411,26,26,25,26,26,25,0,3.9462,132.668,8171.31,8171.31,83.5411,3277,31,3276.7,29,29,30,30,118.515,0.0309,29.9252,132.668,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3994,0,11.8515,24.443,789.526,84.0398,26,26,25,26,26,25,0,3.9457,135.91,8171.31,8171.31,84.0398,3277,31,3276.7,29,29,30,30,118.515,0.0309,27.6808,135.91,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3995,0,11.8515,24.443,789.526,84.0398,26,26,25,26,26,25,0,3.9457,134.663,8171.31,8171.31,84.0398,3277,31,3276.7,29,29,30,30,118.515,0.0304,27.9302,134.663,27,25,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3996,0,11.8515,24.4502,789.276,84.788,26,26,25,26,26,25,0,3.9457,132.668,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0304,29.9252,132.668,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3997,0,11.8515,24.4394,789.775,83.7905,26,26,25,26,26,25,0,3.9457,131.671,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0312,29.177,131.671,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3998,0,11.8515,24.443,789.526,84.2892,26,26,25,26,26,25,0,3.9457,133.915,8171.31,8171.31,84.2892,3277,31,3276.7,29,29,30,30,118.515,0.0309,27.9302,133.915,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
3999,0,11.8515,24.443,789.276,85.0373,26,26,25,26,26,25,0,3.9457,135.162,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0309,29.9252,135.162,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4000,0,11.8515,24.443,789.526,83.7905,26,26,25,26,26,25,0,3.9457,134.164,8171.31,8171.31,83.7905,3277,31,3276.7,29,29,30,30,118.515,0.0309,31.172,134.164,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4001,0,11.8515,24.4394,789.775,85.0373,26,26,25,26,26,25,0,3.9457,132.668,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0305,27.6808,132.668,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4002,0,11.8515,24.443,789.526,85.5361,26,26,25,26,26,25,0,3.9457,133.416,8171.31,8171.31,85.5361,3277,31,3276.7,29,29,30,30,118.515,0.0305,29.177,133.416,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4003,0,11.8515,24.4394,789.276,85.0373,26,26,25,26,26,25,0,3.9457,134.164,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.031,30.1745,134.164,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4004,0,11.8515,24.4502,789.526,85.0373,26,26,25,26,26,25,0,3.9457,134.913,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.031,27.9302,134.913,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:18
4005,0,11.8515,24.443,789.526,85.0373,26,26,25,26,26,25,0,3.9457,134.913,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.031,29.4264,134.913,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4006,0,11.8515,24.4502,789.526,85.0373,26,26,25,26,26,25,0,3.9457,133.416,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0308,29.9252,133.416,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4007,0,11.8515,24.4502,789.526,85.0373,26,26,25,26,26,25,0,3.9457,134.164,8171.31,8171.31,85.0373,3277,31,3276.7,29,29,30,30,118.515,0.0322,27.9302,134.164,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4008,0,11.8515,24.4538,789.775,85.5361,26,26,25,26,26,25,0,3.9457,134.164,8171.31,8171.31,85.5361,3277,31,3276.7,29,29,30,30,118.515,0.0462,27.9302,134.164,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4009,0,11.8515,24.443,790.024,84.788,26,26,25,26,26,25,0,3.9457,134.663,8171.31,8171.31,84.788,3277,31,3276.7,29,29,30,30,118.515,0.0457,29.177,134.663,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4010,0,11.8515,24.4394,788.777,82.5436,26,26,25,26,26,25,0,3.9457,134.164,8171.31,8171.31,82.5436,3277,31,3276.7,29,29,30,30,118.515,0.0457,27.9302,134.164,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4011,0,11.8515,24.4358,789.276,78.8029,26,26,25,26,26,25,0,3.9457,131.172,8171.31,8171.31,78.8029,3277,31,3276.7,29,29,30,30,118.515,0.0459,27.4314,131.172,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4012,0,11.8515,24.4394,789.775,73.0673,26,26,25,26,26,25,0,3.9457,130.174,8171.31,8171.31,73.0673,3277,31,3276.7,29,29,30,30,118.515,0.0462,27.4314,130.174,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4013,0,11.8515,24.443,789.775,67.8304,26,26,25,26,26,25,0,3.9457,130.174,8171.31,8171.31,67.8304,3277,31,3276.7,29,29,30,30,118.515,0.0462,24.4389,130.174,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4014,0,11.8515,24.4321,789.775,63.591,26,26,25,26,26,25,0,3.9457,127.93,8171.31,8171.31,63.591,3277,31,3276.7,29,29,30,30,118.515,0.0465,21.6957,127.93,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4015,0,11.8515,24.4502,789.775,60.3491,26,26,25,26,26,25,0,3.9457,125.187,8171.31,8171.31,60.3491,3277,31,3276.7,29,29,30,30,118.515,0.047,22.6932,125.187,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4016,0,11.8515,24.4358,789.526,58.1047,26,26,25,26,26,25,0,3.9457,122.693,8171.31,8171.31,58.1047,3277,31,3276.7,29,29,30,30,118.515,0.0473,19.202,122.693,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4017,0,11.8515,24.443,789.775,56.8578,26,26,25,26,26,25,0,3.9457,121.696,8171.31,8171.31,56.8578,3277,31,3276.7,29,29,30,30,118.515,0.0428,16.2095,121.696,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4018,0,11.8515,24.4394,790.024,55.1122,26,26,25,26,26,25,0,3.9457,120.449,8171.31,8171.31,55.1122,3277,31,3276.7,29,29,30,30,118.515,0.0428,14.9626,120.449,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4019,0,11.8515,24.4321,789.276,53.1172,26,26,25,26,26,25,0,3.9457,117.706,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0321,15.4613,117.706,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4020,0,11.8515,24.4502,789.526,51.8703,26,26,25,26,26,25,0,3.9457,114.962,8171.31,8171.31,51.8703,3277,31,3276.7,29,29,30,30,118.515,0.0314,11.9701,114.962,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4021,0,11.8515,24.443,789.775,50.1246,26,26,25,26,26,25,0,3.9457,115.212,8171.31,8171.31,50.1246,3277,31,3276.7,29,29,30,30,118.515,0.0314,9.97505,115.212,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4022,0,11.8515,24.4502,789.526,49.3765,26,26,25,26,26,25,0,3.9457,114.214,8171.31,8171.31,49.3765,3277,31,3276.7,29,29,30,30,118.515,0.0319,8.22942,114.214,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4023,0,11.8515,24.443,790.523,47.8803,26,26,25,26,26,25,0,4.2657,110.474,8171.31,8171.31,47.8803,3277,31,3276.7,29,29,30,30,118.515,0.0319,7.98004,110.474,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4024,0,11.8515,24.4394,790.024,46.384,26,26,25,26,26,25,0,4.2611,108.977,8171.31,8171.31,46.384,3277,31,3276.7,29,29,30,30,118.515,0.032,5.73566,108.977,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4025,0,11.8515,24.4502,790.024,45.1371,26,26,25,26,26,25,0,4.2611,109.227,8171.31,8171.31,45.1371,3277,31,3276.7,29,29,30,30,118.515,0.0386,1.99501,109.227,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4026,0,11.8515,24.4502,790.024,44.8877,26,26,25,26,26,25,0,4.2611,107.731,8171.31,8171.31,44.8877,3277,31,3276.7,29,29,30,30,118.515,0.0386,0.249376,107.731,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4027,0,11.8515,24.4394,789.276,44.389,26,26,25,26,26,25,0,4.2611,103.491,8171.31,8171.31,44.389,3277,31,3276.7,29,29,30,30,118.515,0.0457,1.24688,103.491,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4028,0,11.8515,24.4394,789.526,45.3865,26,26,25,26,26,25,0,4.2611,104.987,8171.31,8171.31,45.3865,3277,31,3276.7,29,29,30,30,118.515,0.0457,-0.748129,104.987,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4029,0,11.8515,24.443,788.777,47.3815,26,26,25,26,26,25,0,4.2611,103.741,8171.31,8171.31,47.3815,3277,31,3276.7,29,29,30,30,118.515,0.0457,-1.99501,103.741,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4030,0,11.8515,24.4502,789.775,50.374,26,26,25,26,26,25,0,4.2611,100.249,8171.31,8171.31,50.374,3277,31,3276.7,29,29,30,30,118.515,0.046,-2.49376,100.249,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4031,0,11.8515,24.4394,789.775,50.1246,26,26,25,26,26,25,0,4.2611,101.496,8171.31,8171.31,50.1246,3277,31,3276.7,29,29,30,30,118.515,0.046,-2.49376,101.496,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4032,0,11.8515,24.4321,790.024,51.1222,26,26,25,26,26,25,0,4.2611,102.494,8171.31,8171.31,51.1222,3277,31,3276.7,29,29,30,30,118.515,0.0464,-2.24439,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4033,0,11.8515,24.4394,789.526,51.3715,26,26,25,26,26,25,0,4.2611,100.249,8171.31,8171.31,51.3715,3277,31,3276.7,29,29,30,30,118.515,0.0462,-1.24688,100.249,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4034,0,11.8515,24.443,789.526,51.8703,26,26,25,26,26,25,0,4.2611,102.494,8171.31,8171.31,51.8703,3277,31,3276.7,29,29,30,30,118.515,0.0462,-1.99501,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4035,0,11.8515,24.443,789.775,52.369,26,26,25,26,26,25,0,4.2611,102.494,8171.31,8171.31,52.369,3277,31,3276.7,29,29,30,30,118.515,0.0341,-2.99252,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4036,0,11.8515,24.4502,789.526,52.8678,26,26,25,26,26,25,0,4.2611,100.249,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0311,-2.99252,100.249,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4037,0,11.8515,24.4394,788.777,52.6184,26,26,25,26,26,25,0,4.2611,102.244,8171.31,8171.31,52.6184,3277,31,3276.7,29,29,30,30,118.515,0.0311,-1.99501,102.244,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4038,0,11.8515,24.443,789.775,52.8678,26,26,25,26,26,25,0,4.2611,102.494,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0311,-0.997505,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4039,0,11.8515,24.443,789.526,52.369,26,26,25,26,26,25,0,4.2611,100.499,8171.31,8171.31,52.369,3277,31,3276.7,29,29,30,30,118.515,0.0309,-0.997505,100.499,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4040,0,11.8515,24.4394,790.024,52.369,26,26,25,26,26,25,0,4.2611,101.247,8171.31,8171.31,52.369,3277,31,3276.7,29,29,30,30,118.515,0.0311,-1.99501,101.247,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4041,0,11.8515,24.4502,789.276,52.369,26,26,25,26,26,25,0,4.2611,102.992,8171.31,8171.31,52.369,3277,31,3276.7,29,29,30,30,118.515,0.0307,-1.99501,102.992,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4042,0,11.8515,24.443,790.024,52.8678,26,26,25,26,26,25,0,4.2611,101.247,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0307,-0.748129,101.247,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4043,0,11.8515,24.4502,789.526,52.369,26,26,25,26,26,25,0,4.2611,102.244,8171.31,8171.31,52.369,3277,31,3276.7,29,29,30,30,118.515,0.0307,0,102.244,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4044,0,11.8515,24.4502,789.775,51.8703,26,26,25,26,26,25,0,4.2611,103.741,8171.31,8171.31,51.8703,3277,31,3276.7,29,29,30,30,118.515,0.0311,0,103.741,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4045,0,11.8515,24.4394,790.024,52.8678,26,26,25,26,26,25,0,4.2611,102.494,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0311,-0.997505,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4046,0,11.8515,24.443,789.775,53.1172,26,26,25,26,26,25,0,4.2611,101.247,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0309,-2.99252,101.247,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4047,0,11.8515,24.443,790.024,52.8678,26,26,25,26,26,25,0,4.2611,102.992,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0309,-0.997505,102.992,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4048,0,11.8515,24.4575,790.024,52.8678,26,26,25,26,26,25,0,4.2611,102.992,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0309,0.249376,102.992,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4049,0,11.8515,24.4538,789.526,52.8678,26,26,25,26,26,25,0,4.2611,100.499,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0309,-1.74563,100.499,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4050,0,11.8515,24.4575,789.276,52.8678,26,26,25,26,26,25,0,4.2611,101.746,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0309,-1.99501,101.746,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4051,0,11.8515,24.4502,788.777,52.8678,26,26,25,26,26,25,0,4.2611,103.491,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.03,0,103.491,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4052,0,11.8515,24.4502,789.775,53.1172,26,26,25,26,26,25,0,4.2611,103.491,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0307,0.498753,103.491,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4053,0,11.8515,24.4394,789.775,52.8678,26,26,25,26,26,25,0,3.9254,101.746,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0307,-1.74563,101.746,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4054,0,11.8515,24.4502,789.276,53.1172,26,26,25,26,26,25,0,3.9289,101.247,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0313,-1.99501,101.247,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4055,0,11.8515,24.4358,788.777,53.1172,26,26,25,26,26,25,0,3.9289,102.743,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0311,0.249376,102.743,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4056,0,11.8515,24.443,789.775,52.8678,26,26,25,26,26,25,0,3.9289,102.494,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0308,-0.997505,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4057,0,11.8515,24.4394,789.775,52.6184,26,26,25,26,26,25,0,3.9289,102.244,8171.31,8171.31,52.6184,3277,31,3276.7,29,29,30,30,118.515,0.0308,-2.24439,102.244,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4058,0,11.8515,24.4394,789.526,52.8678,26,26,25,26,26,25,0,3.9289,102.494,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0308,0,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4059,0,11.8515,24.443,788.777,52.8678,26,26,25,26,26,25,0,3.9289,102.743,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0306,0.498753,102.743,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4060,0,11.8515,24.4502,789.526,53.6159,26,26,25,26,26,25,0,3.9289,103.741,8171.31,8171.31,53.6159,3277,31,3276.7,29,29,30,30,118.515,0.0308,-1.24688,103.741,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4061,0,11.8515,24.4394,789.775,53.1172,26,26,25,26,26,25,0,3.9289,102.743,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0308,0.249376,102.743,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4062,0,11.8515,24.4502,789.276,52.8678,26,26,25,26,26,25,0,3.9289,101.746,8171.31,8171.31,52.8678,3277,31,3276.7,29,29,30,30,118.515,0.0305,0.498753,101.746,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4063,0,11.8515,24.4394,789.526,53.8653,26,26,25,26,26,25,0,3.9289,102.494,8171.31,8171.31,53.8653,3277,31,3276.7,29,29,30,30,118.515,0.0309,-1.24688,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4064,0,11.8515,24.443,789.276,53.1172,26,26,25,26,26,25,0,3.9289,102.743,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0309,0,102.743,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:19
4065,0,11.8515,24.4538,789.276,53.6159,26,26,25,26,26,25,0,3.9289,103.99,8171.31,8171.31,53.6159,3277,31,3276.7,29,29,30,30,118.515,0.0309,0.748129,103.99,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
4066,0,11.8515,24.443,789.276,53.6159,26,26,25,26,26,25,0,3.9289,104.239,8171.31,8171.31,53.6159,3277,31,3276.7,29,29,30,30,118.515,0.0309,-2.24439,104.239,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
4067,0,11.8515,24.4502,788.528,53.1172,26,26,25,26,26,25,0,3.9289,102.743,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0309,0.748129,102.743,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
4068,0,11.8515,24.4502,789.775,53.1172,26,26,25,26,26,25,0,3.9289,102.494,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0307,0,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
4069,0,11.8515,24.4394,788.528,53.1172,26,26,25,26,26,25,0,3.9289,102.494,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.0307,-1.24688,102.494,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
4070,0,11.8515,24.443,789.276,53.1172,26,26,25,26,26,25,0,3.9289,101.496,8171.31,8171.31,53.1172,3277,31,3276.7,29,29,30,30,118.515,0.031,1.24688,101.496,26,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 14:20
